office,alpha,patience,rule,explore,history,period,hours_run,new_hours,new_plan,failures_per_day,paid_hours_per_day,fitted_family,fitted_mean,fitted_cv,oracle_hours
R32,0.2,exp30,A,True,8,2,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",150.83,212.0,exp,30.0,1.0,214
R32,0.2,exp30,A,True,8,3,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",152.87,212.0,exp,30.3,1.0,214
R32,0.2,exp30,A,True,8,4,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",153.5,212.0,exp,30.6,1.0,214
R32,0.2,exp30,A,True,8,5,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",158.07,212.0,exp,30.8,1.0,214
R32,0.2,exp30,A,True,8,6,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",154.67,212.0,exp,30.6,1.0,214
R32,0.2,exp30,A,True,8,7,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",151.8,212.0,exp,30.6,1.0,214
R32,0.2,exp30,A,True,8,8,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",156.63,212.0,exp,30.4,1.0,214
R32,0.2,exp30,A,True,9,1,269,214,"[30, 42, 22, 15, 15, 30, 38, 22]",30.33,266.2,exp,30.1,1.0,214
R32,0.2,exp30,A,True,9,2,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",153.97,212.0,exp,29.8,1.0,214
R32,0.2,exp30,A,True,9,3,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",151.97,212.0,exp,30.3,1.0,214
R32,0.2,exp30,A,True,9,4,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",136.07,212.0,exp,30.0,1.0,214
R32,0.2,exp30,A,True,9,5,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",152.73,212.0,exp,30.2,1.0,214
R32,0.2,exp30,A,True,9,6,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",161.37,212.0,exp,30.2,1.0,214
R32,0.2,exp30,A,True,9,7,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",147.6,212.0,exp,30.3,1.0,214
R32,0.2,exp30,A,True,9,8,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",161.4,212.0,exp,30.3,1.0,214
R32,0.2,logn30,A,False,0,1,269,261,"[37, 51, 27, 18, 18, 37, 46, 27]",14.53,269.0,exp,349.5,1.0,250
R32,0.2,logn30,A,False,0,2,261,262,"[37, 51, 27, 18, 18, 37, 47, 27]",23.5,261.0,exp,365.2,1.0,250
R32,0.2,logn30,A,False,0,3,262,261,"[37, 51, 27, 18, 18, 37, 46, 27]",23.53,262.0,exp,358.7,1.0,250
R32,0.2,logn30,A,False,0,4,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",27.57,261.0,exp,336.0,1.0,250
R32,0.2,logn30,A,False,0,5,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",34.63,261.0,exp,303.9,1.0,250
R32,0.2,logn30,A,False,0,6,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",29.5,261.0,exp,301.9,1.0,250
R32,0.2,logn30,A,False,0,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",25.1,261.0,exp,306.0,1.0,250
R32,0.2,logn30,A,False,0,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",27.87,261.0,exp,298.0,1.0,250
R32,0.2,logn30,A,False,1,1,269,261,"[37, 51, 27, 18, 18, 37, 46, 27]",16.8,269.0,exp,350.5,1.0,250
R32,0.2,logn30,A,False,1,2,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",26.83,261.0,exp,350.6,1.0,250
R32,0.2,logn30,A,False,1,3,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",38.97,261.0,exp,276.3,1.0,250
R32,0.2,logn30,A,False,1,4,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",25.9,261.0,exp,282.5,1.0,250
R32,0.2,logn30,A,False,1,5,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",23.7,261.0,exp,281.6,1.0,250
R32,0.2,logn30,A,False,1,6,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",21.77,261.0,exp,287.4,1.0,250
R32,0.2,logn30,A,False,1,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",29.87,261.0,exp,287.8,1.0,250
R32,0.2,logn30,A,False,1,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",16.17,261.0,exp,296.2,1.0,250
R32,0.2,logn30,A,False,2,1,269,262,"[37, 51, 27, 18, 18, 37, 47, 27]",16.3,269.0,exp,380.2,1.0,250
R32,0.2,logn30,A,False,2,2,262,261,"[37, 51, 27, 18, 18, 37, 46, 27]",23.77,262.0,exp,336.3,1.0,250
R32,0.2,logn30,A,False,2,3,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",37.9,261.0,exp,290.8,1.0,250
R32,0.2,logn30,A,False,2,4,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",35.77,261.0,exp,281.6,1.0,250
R32,0.2,logn30,A,False,2,5,261,259,"[36, 51, 27, 18, 18, 36, 46, 27]",45.5,261.0,exp,265.8,1.0,250
R32,0.2,logn30,A,False,2,6,259,261,"[37, 51, 27, 18, 18, 37, 46, 27]",22.93,259.0,exp,276.4,1.0,250
R32,0.2,logn30,A,False,2,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",20.1,261.0,exp,278.8,1.0,250
R32,0.2,logn30,A,False,2,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",38.63,261.0,exp,274.5,1.0,250
R32,0.2,logn30,A,False,3,1,269,262,"[37, 51, 27, 18, 18, 37, 47, 27]",12.47,269.0,exp,365.4,1.0,250
R32,0.2,logn30,A,False,3,2,262,261,"[37, 51, 27, 18, 18, 37, 46, 27]",28.77,262.0,exp,316.1,1.0,250
R32,0.2,logn30,A,False,3,3,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",21.17,261.0,exp,326.8,1.0,250
R32,0.2,logn30,A,False,3,4,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",24.77,261.0,exp,325.8,1.0,250
R32,0.2,logn30,A,False,3,5,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",25.9,261.0,exp,316.6,1.0,250
R32,0.2,logn30,A,False,3,6,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",34.5,261.0,exp,309.1,1.0,250
R32,0.2,logn30,A,False,3,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",16.73,261.0,exp,314.6,1.0,250
R32,0.2,logn30,A,False,3,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",28.97,261.0,exp,313.7,1.0,250
R32,0.2,logn30,A,False,4,1,269,261,"[37, 51, 27, 18, 18, 37, 46, 27]",13.63,269.0,exp,348.4,1.0,250
R32,0.2,logn30,A,False,4,2,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",34.13,261.0,exp,313.4,1.0,250
R32,0.2,logn30,A,False,4,3,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",30.73,261.0,exp,309.6,1.0,250
R32,0.2,logn30,A,False,4,4,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",22.9,261.0,exp,315.8,1.0,250
R32,0.2,logn30,A,False,4,5,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",35.2,261.0,exp,302.0,1.0,250
R32,0.2,logn30,A,False,4,6,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",27.43,261.0,exp,306.2,1.0,250
R32,0.2,logn30,A,False,4,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",17.87,261.0,exp,316.3,1.0,250
R32,0.2,logn30,A,False,4,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",27.93,261.0,exp,318.5,1.0,250
R32,0.2,logn30,A,False,5,1,269,263,"[37, 52, 27, 18, 18, 37, 47, 27]",12.43,269.0,exp,425.7,1.0,250
R32,0.2,logn30,A,False,5,2,263,263,"[37, 52, 27, 18, 18, 37, 47, 27]",14.33,263.0,exp,425.6,1.0,250
R32,0.2,logn30,A,False,5,3,263,263,"[37, 52, 27, 18, 18, 37, 47, 27]",15.83,263.0,exp,425.1,1.0,250
R32,0.2,logn30,A,False,5,4,263,263,"[37, 52, 27, 18, 18, 37, 47, 27]",17.83,263.0,exp,427.4,1.0,250
R32,0.2,logn30,A,False,5,5,263,262,"[37, 51, 27, 18, 18, 37, 47, 27]",32.47,263.0,exp,380.0,1.0,250
R32,0.2,logn30,A,False,5,6,262,262,"[37, 51, 27, 18, 18, 37, 47, 27]",19.13,262.0,exp,374.2,1.0,250
R32,0.2,logn30,A,False,5,7,262,261,"[37, 51, 27, 18, 18, 37, 46, 27]",45.87,262.0,exp,321.2,1.0,250
R32,0.2,logn30,A,False,5,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",36.3,261.0,exp,308.9,1.0,250
R32,0.2,logn30,A,False,6,1,269,261,"[37, 51, 27, 18, 18, 37, 46, 27]",20.13,269.0,exp,284.4,1.0,250
R32,0.2,logn30,A,False,6,2,261,256,"[36, 50, 27, 17, 17, 36, 46, 27]",37.97,261.0,exp,235.5,1.0,250
R32,0.2,logn30,A,False,6,3,256,257,"[36, 51, 27, 17, 17, 36, 46, 27]",38.9,256.0,exp,243.7,1.0,250
R32,0.2,logn30,A,False,6,4,257,256,"[36, 50, 27, 17, 17, 36, 46, 27]",45.07,257.0,exp,240.7,1.0,250
R32,0.2,logn30,A,False,6,5,256,257,"[36, 51, 27, 17, 17, 36, 46, 27]",39.43,256.0,exp,244.1,1.0,250
R32,0.2,logn30,A,False,6,6,257,256,"[36, 50, 27, 17, 17, 36, 46, 27]",51.0,257.0,exp,238.3,1.0,250
R32,0.2,logn30,A,False,6,7,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",42.3,256.0,exp,240.5,1.0,250
R32,0.2,logn30,A,False,6,8,256,257,"[36, 51, 27, 17, 17, 36, 46, 27]",30.4,256.0,exp,249.3,1.0,250
R32,0.2,logn30,A,False,7,1,269,262,"[37, 51, 27, 18, 18, 37, 47, 27]",16.0,269.0,exp,388.3,1.0,250
R32,0.2,logn30,A,False,7,2,262,261,"[37, 51, 27, 18, 18, 37, 46, 27]",31.73,262.0,exp,318.7,1.0,250
R32,0.2,logn30,A,False,7,3,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",19.97,261.0,exp,328.6,1.0,250
R32,0.2,logn30,A,False,7,4,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",26.27,261.0,exp,321.5,1.0,250
R32,0.2,logn30,A,False,7,5,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",26.1,261.0,exp,318.5,1.0,250
R32,0.2,logn30,A,False,7,6,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",34.6,261.0,exp,311.5,1.0,250
R32,0.2,logn30,A,False,7,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",35.77,261.0,exp,305.5,1.0,250
R32,0.2,logn30,A,False,7,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",39.87,261.0,exp,291.1,1.0,250
R32,0.2,logn30,A,False,8,1,269,265,"[37, 52, 28, 18, 18, 37, 47, 28]",8.97,269.0,exp,547.5,1.0,250
R32,0.2,logn30,A,False,8,2,265,263,"[37, 52, 27, 18, 18, 37, 47, 27]",18.23,265.0,exp,457.3,1.0,250
R32,0.2,logn30,A,False,8,3,263,262,"[37, 51, 27, 18, 18, 37, 47, 27]",22.23,263.0,exp,382.4,1.0,250
R32,0.2,logn30,A,False,8,4,262,261,"[37, 51, 27, 18, 18, 37, 46, 27]",28.87,262.0,exp,338.0,1.0,250
R32,0.2,logn30,A,False,8,5,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",44.13,261.0,exp,300.2,1.0,250
R32,0.2,logn30,A,False,8,6,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",24.53,261.0,exp,301.9,1.0,250
R32,0.2,logn30,A,False,8,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",23.97,261.0,exp,311.5,1.0,250
R32,0.2,logn30,A,False,8,8,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",38.23,261.0,exp,304.7,1.0,250
R32,0.2,logn30,A,False,9,1,269,261,"[37, 51, 27, 18, 18, 37, 46, 27]",25.27,269.0,exp,277.3,1.0,250
R32,0.2,logn30,A,False,9,2,261,257,"[36, 51, 27, 17, 17, 36, 46, 27]",37.67,261.0,exp,263.1,1.0,250
R32,0.2,logn30,A,False,9,3,257,261,"[37, 51, 27, 18, 18, 37, 46, 27]",23.73,257.0,exp,273.5,1.0,250
R32,0.2,logn30,A,False,9,4,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",15.6,261.0,exp,289.0,1.0,250
R32,0.2,logn30,A,False,9,5,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",32.2,261.0,exp,288.8,1.0,250
R32,0.2,logn30,A,False,9,6,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",46.5,261.0,exp,268.1,1.0,250
R32,0.2,logn30,A,False,9,7,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",34.37,261.0,exp,266.3,1.0,250
R32,0.2,logn30,A,False,9,8,261,259,"[36, 51, 27, 18, 18, 36, 46, 27]",30.87,261.0,exp,264.3,1.0,250
R32,0.2,logn30,B,False,0,1,269,250,"[35, 49, 26, 17, 17, 35, 45, 26]",14.53,269.0,lognormal,30.9,0.515,250
R32,0.2,logn30,B,False,0,2,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",48.83,250.0,lognormal,29.5,0.487,250
R32,0.2,logn30,B,False,0,3,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",53.0,250.0,lognormal,30.2,0.498,250
R32,0.2,logn30,B,False,0,4,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",62.47,250.0,lognormal,30.1,0.496,250
R32,0.2,logn30,B,False,0,5,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",65.0,250.0,lognormal,30.1,0.502,250
R32,0.2,logn30,B,False,0,6,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",65.4,250.0,lognormal,30.0,0.499,250
R32,0.2,logn30,B,False,0,7,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",53.67,250.0,lognormal,29.9,0.497,250
R32,0.2,logn30,B,False,0,8,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",61.8,250.0,lognormal,29.8,0.495,250
R32,0.2,logn30,B,False,1,1,269,250,"[35, 49, 26, 17, 17, 35, 45, 26]",16.8,269.0,lognormal,32.3,0.532,250
R32,0.2,logn30,B,False,1,2,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",64.67,250.0,lognormal,30.5,0.504,250
R32,0.2,logn30,B,False,1,3,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",57.83,250.0,lognormal,29.7,0.492,250
R32,0.2,logn30,B,False,1,4,250,249,"[35, 49, 26, 17, 17, 35, 44, 26]",54.6,250.0,lognormal,29.8,0.495,250
R32,0.2,logn30,B,False,1,5,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",64.33,249.0,lognormal,29.5,0.492,250
R32,0.2,logn30,B,False,1,6,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",54.4,249.0,lognormal,29.6,0.493,250
R32,0.2,logn30,B,False,1,7,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",76.17,249.0,lognormal,29.8,0.497,250
R32,0.2,logn30,B,False,1,8,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",46.83,249.0,lognormal,29.8,0.496,250
R32,0.2,logn30,B,False,2,1,269,249,"[35, 49, 26, 17, 17, 35, 44, 26]",16.3,269.0,lognormal,29.7,0.495,250
R32,0.2,logn30,B,False,2,2,249,250,"[35, 49, 26, 17, 17, 35, 45, 26]",60.23,249.0,lognormal,29.6,0.492,250
R32,0.2,logn30,B,False,2,3,250,249,"[35, 49, 26, 17, 17, 35, 44, 26]",69.03,250.0,lognormal,29.4,0.49,250
R32,0.2,logn30,B,False,2,4,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",70.9,249.0,lognormal,29.7,0.494,250
R32,0.2,logn30,B,False,2,5,249,250,"[35, 49, 26, 17, 17, 35, 45, 26]",76.27,249.0,lognormal,29.5,0.489,250
R32,0.2,logn30,B,False,2,6,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",55.6,250.0,lognormal,29.6,0.488,250
R32,0.2,logn30,B,False,2,7,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",47.97,250.0,lognormal,29.7,0.492,250
R32,0.2,logn30,B,False,2,8,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",67.43,250.0,lognormal,29.8,0.494,250
R32,0.2,logn30,B,False,3,1,269,246,"[35, 48, 26, 16, 16, 35, 44, 26]",12.47,269.0,lognormal,26.8,0.467,250
R32,0.2,logn30,B,False,3,2,246,249,"[35, 49, 26, 17, 17, 35, 44, 26]",87.57,246.0,lognormal,29.8,0.502,250
R32,0.2,logn30,B,False,3,3,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",53.87,249.0,lognormal,29.5,0.495,250
R32,0.2,logn30,B,False,3,4,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",57.3,249.0,lognormal,30.0,0.504,250
R32,0.2,logn30,B,False,3,5,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",64.97,249.0,lognormal,29.6,0.493,250
R32,0.2,logn30,B,False,3,6,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",72.77,249.0,lognormal,29.9,0.501,250
R32,0.2,logn30,B,False,3,7,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",49.03,249.0,lognormal,29.7,0.499,250
R32,0.2,logn30,B,False,3,8,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",69.9,249.0,lognormal,29.7,0.497,250
R32,0.2,logn30,B,False,4,1,269,249,"[35, 49, 26, 17, 17, 35, 44, 26]",13.63,269.0,lognormal,28.1,0.466,250
R32,0.2,logn30,B,False,4,2,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",75.73,249.0,lognormal,29.5,0.492,250
R32,0.2,logn30,B,False,4,3,249,250,"[35, 49, 26, 17, 17, 35, 45, 26]",61.9,249.0,lognormal,30.1,0.501,250
R32,0.2,logn30,B,False,4,4,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",53.8,250.0,lognormal,30.2,0.503,250
R32,0.2,logn30,B,False,4,5,250,249,"[35, 49, 26, 17, 17, 35, 44, 26]",71.67,250.0,lognormal,30.5,0.513,250
R32,0.2,logn30,B,False,4,6,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",66.53,249.0,lognormal,30.1,0.503,250
R32,0.2,logn30,B,False,4,7,249,250,"[35, 49, 26, 17, 17, 35, 45, 26]",45.97,249.0,lognormal,30.4,0.508,250
R32,0.2,logn30,B,False,4,8,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",54.37,250.0,lognormal,30.4,0.506,250
R32,0.2,logn30,B,False,5,1,269,249,"[35, 49, 26, 17, 17, 35, 44, 26]",12.43,269.0,lognormal,30.7,0.518,250
R32,0.2,logn30,B,False,5,2,249,250,"[35, 49, 26, 17, 17, 35, 45, 26]",44.17,249.0,lognormal,30.9,0.505,250
R32,0.2,logn30,B,False,5,3,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",46.7,250.0,lognormal,30.2,0.497,250
R32,0.2,logn30,B,False,5,4,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",51.03,250.0,lognormal,30.5,0.505,250
R32,0.2,logn30,B,False,5,5,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",74.4,250.0,lognormal,30.6,0.504,250
R32,0.2,logn30,B,False,5,6,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",53.13,250.0,lognormal,30.6,0.507,250
R32,0.2,logn30,B,False,5,7,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",83.77,250.0,lognormal,29.9,0.495,250
R32,0.2,logn30,B,False,5,8,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",65.5,250.0,lognormal,29.8,0.495,250
R32,0.2,logn30,B,False,6,1,269,249,"[35, 49, 26, 17, 17, 35, 44, 26]",20.13,269.0,lognormal,31.1,0.534,250
R32,0.2,logn30,B,False,6,2,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",64.17,249.0,lognormal,30.0,0.506,250
R32,0.2,logn30,B,False,6,3,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",61.27,249.0,lognormal,30.4,0.512,250
R32,0.2,logn30,B,False,6,4,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",80.2,249.0,lognormal,30.6,0.517,250
R32,0.2,logn30,B,False,6,5,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",69.23,249.0,lognormal,30.7,0.518,250
R32,0.2,logn30,B,False,6,6,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",87.53,249.0,lognormal,30.7,0.52,250
R32,0.2,logn30,B,False,6,7,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",66.4,249.0,lognormal,30.6,0.516,250
R32,0.2,logn30,B,False,6,8,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",48.97,249.0,lognormal,30.6,0.515,250
R32,0.2,logn30,B,False,7,1,269,250,"[35, 49, 26, 17, 17, 35, 45, 26]",16.0,269.0,lognormal,30.7,0.506,250
R32,0.2,logn30,B,False,7,2,250,249,"[35, 49, 26, 17, 17, 35, 44, 26]",80.87,250.0,lognormal,29.2,0.486,250
R32,0.2,logn30,B,False,7,3,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",61.4,249.0,lognormal,29.4,0.488,250
R32,0.2,logn30,B,False,7,4,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",65.0,249.0,lognormal,29.3,0.488,250
R32,0.2,logn30,B,False,7,5,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",61.67,249.0,lognormal,29.3,0.489,250
R32,0.2,logn30,B,False,7,6,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",74.43,249.0,lognormal,29.8,0.498,250
R32,0.2,logn30,B,False,7,7,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",71.83,249.0,lognormal,30.0,0.501,250
R32,0.2,logn30,B,False,7,8,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",78.87,249.0,lognormal,29.9,0.501,250
R32,0.2,logn30,B,False,8,1,269,250,"[35, 49, 26, 17, 17, 35, 45, 26]",8.97,269.0,lognormal,27.8,0.446,250
R32,0.2,logn30,B,False,8,2,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",61.5,250.0,lognormal,31.7,0.526,250
R32,0.2,logn30,B,False,8,3,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",66.37,250.0,lognormal,31.6,0.529,250
R32,0.2,logn30,B,False,8,4,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",56.6,250.0,lognormal,31.1,0.525,250
R32,0.2,logn30,B,False,8,5,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",73.5,250.0,lognormal,30.7,0.516,250
R32,0.2,logn30,B,False,8,6,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",58.6,250.0,lognormal,30.4,0.51,250
R32,0.2,logn30,B,False,8,7,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",58.83,250.0,lognormal,30.6,0.512,250
R32,0.2,logn30,B,False,8,8,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",78.37,250.0,lognormal,30.5,0.509,250
R32,0.2,logn30,B,False,9,1,269,250,"[35, 49, 26, 17, 17, 35, 45, 26]",25.27,269.0,lognormal,30.3,0.502,250
R32,0.2,logn30,B,False,9,2,250,250,"[35, 49, 26, 17, 17, 35, 45, 26]",76.17,250.0,lognormal,30.7,0.516,250
R32,0.2,logn30,B,False,9,3,250,249,"[35, 49, 26, 17, 17, 35, 44, 26]",53.73,250.0,lognormal,29.8,0.499,250
R32,0.2,logn30,B,False,9,4,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",46.07,249.0,lognormal,29.4,0.494,250
R32,0.2,logn30,B,False,9,5,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",72.83,249.0,lognormal,29.4,0.495,250
R32,0.2,logn30,B,False,9,6,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",89.23,249.0,lognormal,29.4,0.494,250
R32,0.2,logn30,B,False,9,7,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",73.17,249.0,lognormal,29.4,0.492,250
R32,0.2,logn30,B,False,9,8,249,249,"[35, 49, 26, 17, 17, 35, 44, 26]",69.8,249.0,lognormal,29.4,0.491,250
R32,0.2,logn30,A,True,0,1,269,257,"[36, 51, 27, 17, 17, 36, 46, 27]",24.2,266.2,exp,262.6,1.0,250
R32,0.2,logn30,A,True,0,2,257,261,"[37, 51, 27, 18, 18, 37, 46, 27]",41.43,254.2,exp,273.9,1.0,250
R32,0.2,logn30,A,True,0,3,261,257,"[36, 51, 27, 17, 17, 36, 46, 27]",39.07,258.2,exp,262.1,1.0,250
R32,0.2,logn30,A,True,0,4,257,257,"[36, 51, 27, 17, 17, 36, 46, 27]",50.3,254.2,exp,244.6,1.0,250
R32,0.2,logn30,A,True,0,5,257,256,"[36, 50, 27, 17, 17, 36, 46, 27]",52.5,254.2,exp,231.3,1.0,250
R32,0.2,logn30,A,True,0,6,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",69.87,253.2,exp,221.2,1.0,250
R32,0.2,logn30,A,True,0,7,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",52.57,253.2,exp,219.3,1.0,250
R32,0.2,logn30,A,True,0,8,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",51.13,253.2,exp,217.5,1.0,250
R32,0.2,logn30,A,True,1,1,269,261,"[37, 51, 27, 18, 18, 37, 46, 27]",26.87,266.2,exp,271.9,1.0,250
R32,0.2,logn30,A,True,1,2,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",38.8,258.2,exp,279.6,1.0,250
R32,0.2,logn30,A,True,1,3,261,256,"[36, 50, 27, 17, 17, 36, 46, 27]",46.0,258.2,exp,239.8,1.0,250
R32,0.2,logn30,A,True,1,4,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",51.17,253.2,exp,232.1,1.0,250
R32,0.2,logn30,A,True,1,5,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",62.5,253.2,exp,218.6,1.0,250
R32,0.2,logn30,A,True,1,6,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",44.1,253.2,exp,223.2,1.0,250
R32,0.2,logn30,A,True,1,7,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",71.03,253.2,exp,214.6,1.0,250
R32,0.2,logn30,A,True,1,8,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",47.33,253.2,exp,218.0,1.0,250
R32,0.2,logn30,A,True,2,1,269,261,"[37, 51, 27, 18, 18, 37, 46, 27]",28.5,266.2,exp,284.6,1.0,250
R32,0.2,logn30,A,True,2,2,261,261,"[37, 51, 27, 18, 18, 37, 46, 27]",34.1,258.2,exp,282.1,1.0,250
R32,0.2,logn30,A,True,2,3,261,257,"[36, 51, 27, 17, 17, 36, 46, 27]",49.17,258.2,exp,253.0,1.0,250
R32,0.2,logn30,A,True,2,4,257,256,"[36, 50, 27, 17, 17, 36, 46, 27]",63.43,254.2,exp,234.0,1.0,250
R32,0.2,logn30,A,True,2,5,256,256,"[36, 50, 27, 17, 17, 36, 46, 27]",61.87,253.2,exp,223.8,1.0,250
